Title	URL	Assignees	Status	Estimated size	Real size
Grafana Data Input Research (Loki)	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/179	BeEugen, SeboKnt	In Progress	3	
Expensive Queries	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/147	BeEugen, SaraBelz, SeboKnt	In Progress	2	
Introduce parent POM for centralized dependency & plugin management	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/188	BeEugen	Awaiting Review	2	
Merge Open PRs	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/156	BeEugen, Carlit0, Leolingio, SaraBelz, SeboKnt	Feature Archive	2	2
Global Load Test Start Synchronization	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/100	BeEugen	Feature Archive	3	5
Load Generator Query Type Mix	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/104	BeEugen, SeboKnt	Feature Archive	3	2
Test ending wait mechanism	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/136	Carlit0, Leolingio	Feature Archive	2	3
Complex Queries	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/120	Carlit0	Feature Archive	2	5
Implementation of Batch Processing for Data Pre-Loading	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/79	SaraBelz	Feature Archive	3	3
Refactoring: Include DTO changes in Metrics Reporter 	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/133	Carlit0	Feature Archive	2	2
Extend Ano and Duo Index Mapping and Settings	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/137	Leolingio	Feature Archive	3	3
Query Parameter Randomization	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/122	BeEugen, Carlit0, Leolingio, SaraBelz, SeboKnt	Feature Archive	5	3
CI/CD Pipeline Setup	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/61	SeboKnt	Feature Archive	2	3
Warm-Up Phase	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/109	SaraBelz	Feature Archive	1	1
Redesign Metrics Data Model	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/138	BeEugen	Feature Archive	2	2
Configurable Test Duration Feature	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/112	BeEugen	Feature Archive	3	3
Code Refactoring	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/78	BeEugen, Carlit0, Leolingio, SaraBelz, SeboKnt	Feature Archive	5	5
Big Data Handling in MetricsReporter	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/94	Carlit0	Feature Archive	5	5
Shared Library Creation	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/99	Carlit0	Feature Archive	1	1
Configurable Queries per Second Feature	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/111	Leolingio, SaraBelz	Feature Archive	3	5
Optimize Random Generation of Test Data	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/119	SeboKnt	Feature Archive	3	3
Load Generator Functionality Definition	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/116	BeEugen, Carlit0, Leolingio, SaraBelz, SeboKnt	Feature Archive	3	3
Implementation of Load Test Scenario	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/67	BeEugen, Leolingio	Feature Archive	5	5
Wiki Creation	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/66	BeEugen, Carlit0, Leolingio, SaraBelz, SeboKnt	Feature Archive	3	3
Research - How to destroy OpenSearch	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/68	SaraBelz	Feature Archive	3	2
ReportCreator Component Prototype Implementation	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/38	Carlit0	Feature Archive	5	8
Definitions of Done	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/77	engelharddirk, LeaBuchner, SaraBelz	Feature Archive	3	2
Load Generator Port Setup Dockerized Services	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/76	SeboKnt	Feature Archive	3	2
