Title	URL	Assignees	Status	Estimated size	Real size
Implementation of Load Test Scenario	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/67	BeEugen, Leolingio	Feature Archive	5	5
Wiki Creation	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/66	BeEugen, Carlit0, Leolingio, SaraBelz, SeboKnt	Feature Archive	3	3
Research - How to destroy OpenSearch	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/68	SaraBelz	Feature Archive	3	2
Implementation of Batch Processing for Data Pre-Loading	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/79	SaraBelz	Feature Archive	3	3
ReportCreator Component Prototype Implementation	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/38	Carlit0	Feature Archive	5	8
Definitions of Done	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/77	engelharddirk, LeaBuchner, SaraBelz	Feature Archive	3	2
Load Generator Port Setup Dockerized Services	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/76	SeboKnt	Feature Archive	3	2
Data Generation Ano/Duo Separation	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/80	BeEugen	Feature Archive	3	3
Data Generation <-> OpenSearch Client Integration	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/44	BeEugen	Feature Archive	3	5
Load Generator Internal Component Integration	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/59	Leolingio, SeboKnt	Feature Archive	5	5
ReportController Component Prototype Implementation	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/60	Leolingio, SaraBelz	Feature Archive	5	3
Implementation of MetricsReporterClient Prototype	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/81	Leolingio	Feature Archive	3	2
Build Process Video	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/64	SaraBelz	Feature Archive	2	2
Unified Code Styling & Editor Configurations	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/50	Carlit0, Hydraneut	Feature Archive	1	2
Research - OpenSearch	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/7	BeEugen, Carlit0, Leolingio, SaraBelz, SeboKnt	Feature Archive	3	3
QueryExecution Component Prototype Implementation	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/35	SaraBelz	Feature Archive	3	2
Logging Mechanism Implementation	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/37	Leolingio	Feature Archive	2	2
MetricsCollector Prototype Implementation 	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/19	SeboKnt	Feature Archive	5	3
Environment Variable Support for Dockerized Services	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/52	SeboKnt	Feature Archive	2	2
Automatic Shutdown of Testdata Generator Service	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/51	Leolingio	Feature Archive	1	1
LoadRunner Component Prototype Implementation	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/36	Carlit0, Leolingio	Feature Archive	2	
Define Representative Query Scenarios	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/17	SaraBelz	Feature Archive	5	3
Prepare Build Process Review	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/16	Leolingio, SeboKnt	Feature Archive	2	2
Research - Benchmark Tools for OpenSearch Load Tester	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/4	BeEugen, Carlit0, Leolingio, SaraBelz, SeboKnt	Feature Archive	3	3
OpenSearchClient prototype	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/20	BeEugen	Feature Archive	3	3
