Title	URL	Assignees	Status	Estimated size	Real size
Query Timeout Handling	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/169	BeEugen, Carlit0, Leolingio	Awaiting Review	3	
Fix Queries getting lost without warning	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/180	BeEugen, Carlit0, Leolingio	Awaiting Review	3	
Extend Test Coverage (Unit Tests)	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/115	BeEugen, Carlit0, Leolingio, SaraBelz, SeboKnt	Feature Archive	5	5
Setup Grafana Dev Container	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/178	SeboKnt	Feature Archive	2	1
Shutdown Metrics Reporter After Report Generation	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/152	BeEugen	Feature Archive	1	2
Bug: Duration/QPS division by 0 exception	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/182	SaraBelz	Feature Archive	1	1
Compound Queries	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/145	Carlit0, Leolingio	Feature Archive	2	1
Leaf Queries: specialized/span queries	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/146	Carlit0, Leolingio	Feature Archive	2	3
loki setup/research	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/185	SeboKnt	Feature Archive	2	1
loki interaction	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/186	SeboKnt	Feature Archive	3	2
Grafana Data Input Research (Loki)	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/179	BeEugen, SeboKnt	Feature Archive	3	1
Introduce parent POM for centralized dependency & plugin management	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/188	BeEugen	Feature Archive	2	2
Merge Open PRs	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/156	BeEugen, Carlit0, Leolingio, SaraBelz, SeboKnt	Feature Archive	2	2
Global Load Test Start Synchronization	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/100	BeEugen	Feature Archive	3	5
Load Generator Query Type Mix	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/104	BeEugen, SeboKnt	Feature Archive	3	2
Test ending wait mechanism	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/136	Carlit0, Leolingio	Feature Archive	2	3
Complex Queries	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/120	Carlit0	Feature Archive	2	5
Implementation of Batch Processing for Data Pre-Loading	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/79	SaraBelz	Feature Archive	3	3
Refactoring: Include DTO changes in Metrics Reporter 	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/133	Carlit0	Feature Archive	2	2
Extend Ano and Duo Index Mapping and Settings	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/137	Leolingio	Feature Archive	3	3
Query Parameter Randomization	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/122	BeEugen, Carlit0, Leolingio, SaraBelz, SeboKnt	Feature Archive	5	3
CI/CD Pipeline Setup	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/61	SeboKnt	Feature Archive	2	3
Warm-Up Phase	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/109	SaraBelz	Feature Archive	1	1
Redesign Metrics Data Model	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/138	BeEugen	Feature Archive	2	2
Configurable Test Duration Feature	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/112	BeEugen	Feature Archive	3	3
Code Refactoring	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/78	BeEugen, Carlit0, Leolingio, SaraBelz, SeboKnt	Feature Archive	5	5
Big Data Handling in MetricsReporter	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/94	Carlit0	Feature Archive	5	5
